name,industry,subindustry,industries/0,industries/1,tags/0,tags/1,highlight_black,highlight_latinx,highlight_women,batch_season,batch_year,first_loc,region,top_acq_pub
Userfox,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,SaaS,Marketing,FALSE,FALSE,FALSE,W,11,"San Francisco, CA, USA",United States of America,0
Scribd,Consumer,Consumer -> Content,Consumer,Content,,,FALSE,FALSE,FALSE,S,6,"San Francisco, CA, USA",United States of America,1
Omgpop,Consumer,Consumer -> Gaming,Consumer,Gaming,Social,Gaming,FALSE,FALSE,FALSE,S,6,"New York, NY, USA",United States of America,1
Xobni,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,,,FALSE,FALSE,FALSE,S,6,"San Francisco, CA, USA",United States of America,1
Jumpchat,Consumer,Consumer -> Social,Consumer,Social,,,FALSE,FALSE,FALSE,S,6,"Palo Alto, CA, USA",United States of America,0
Likebetter,Consumer,Consumer -> Gaming,Consumer,Gaming,,,FALSE,FALSE,FALSE,S,6,"Cambridge, MA, USA",United States of America,0
Zanbazaar,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,E-Commerce,Marketplace,FALSE,FALSE,FALSE,S,6,"Boston, MA, USA",United States of America,0
Pollground,Consumer,Consumer -> Social,Consumer,Social,Market Research,,FALSE,FALSE,FALSE,S,6,,Unspecified,0
Shoutfit,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,,,FALSE,FALSE,FALSE,S,6,"San Francisco, CA, USA",United States of America,0
Talkito,Consumer,Consumer -> Social,Consumer,Social,,,FALSE,FALSE,FALSE,S,6,,Unspecified,0
Thinkature,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,,,FALSE,FALSE,FALSE,S,6,,Unspecified,0
Jamglue,Consumer,Consumer -> Content,Consumer,Content,Music,Social Network,FALSE,FALSE,TRUE,S,6,"Seattle, WA, USA",United States of America,0
Fivetran,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Data Engineering,SaaS,FALSE,FALSE,FALSE,W,13,"Oakland, CA, USA",United States of America,1
Heap,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,SaaS,Analytics,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,1
Goldbelly,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,E-commerce,Marketplace,FALSE,TRUE,TRUE,W,13,"New York, NY, USA",United States of America,1
InfluxData,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Time Series,Analytics,FALSE,FALSE,FALSE,W,13,Remote,United States of America,1
Cheetah,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Supply Chain,Logistics,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,1
Zenefits,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,HR Tech,,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,1
North,Consumer,Consumer -> Virtual and Augmented Reality,Consumer,Virtual and Augmented Reality,Hardware,Biometrics,FALSE,FALSE,FALSE,W,13,"Kitchener, ON, Canada",Canada,1
Wefunder,Financial Technology,Financial Technology -> Asset Management,Financial Technology,Asset Management,Investing,Fintech,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,1
Watsi,Healthcare,Healthcare,Healthcare,,Healthcare,Crowdfunding,FALSE,FALSE,TRUE,W,13,Remote,United States of America,0
Wevorce,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,LegalTech,,FALSE,FALSE,FALSE,W,13,"Bothell, WA, USA",United States of America,0
CrowdMed,Healthcare,Healthcare -> Healthcare Services,Healthcare,Healthcare Services,Consumer Health Services,,FALSE,FALSE,FALSE,W,13,Remote,United States of America,0
SimplyInsured,Healthcare,Healthcare -> Healthcare Services,Healthcare,Healthcare Services,Health Insurance,,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
Experiment,Healthcare,Healthcare -> Healthcare Services,Healthcare,Healthcare Services,Marketplace,Crowdfunding,FALSE,FALSE,TRUE,W,13,Remote,United States of America,0
RADAR,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Retail Tech,Artifical Intelligence,FALSE,FALSE,FALSE,W,13,"New York, NY, USA",United States of America,0
Lollipuff,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,E-Commerce,Marketplace,FALSE,FALSE,FALSE,W,13,"Mountain View, CA, USA",United States of America,0
Strikingly,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,E-commerce,,FALSE,FALSE,FALSE,W,13,"Shanghai, Shanghai, China",China,0
Etleap,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Data Engineering,,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
Lawdingo,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,LegalTech,,FALSE,FALSE,FALSE,W,13,"New York, NY, USA",United States of America,0
Padlet,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Education,SaaS,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
BuildZoom,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Real Estate,Construction,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
Scuba,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,Big Data,Analytics,FALSE,FALSE,FALSE,W,13,"Redwood City, CA, USA",United States of America,0
CircuitLab,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Hardware,SaaS,FALSE,FALSE,FALSE,W,13,Remote,United States of America,0
Semantics3,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Artifical Intelligence,E-commerce,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,1
Kalibrr,B2B Software and Services,B2B Software and Services -> Operations,B2B Software and Services,Operations,Recruiting,Remote Work,FALSE,FALSE,FALSE,W,13,"Makati, NCR, Philippines",Philippines,1
Coin,Financial Technology,Financial Technology -> Consumer Finance,Financial Technology,Consumer Finance,Payments,,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,1
MedXT,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,Health Tech,Medical Devices,FALSE,FALSE,TRUE,W,13,"San Francisco, CA, USA",United States of America,1
Meldium,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Enterprise,Security,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,1
Bitnami,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Developer Tools,,FALSE,FALSE,TRUE,W,13,"San Francisco, CA, USA",United States of America,1
GrepData,B2B Software and Services,B2B Software and Services -> Analytics,B2B Software and Services,Analytics,Analytics,,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,1
VaycayHero,Consumer,"Consumer -> Travel, Leisure and Tourism",Consumer,"Travel, Leisure and Tourism",Travel,Marketplace,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,1
Screenhero,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Collaboration,Team Collaboration,FALSE,FALSE,FALSE,W,13,"Mountain View, CA, USA",United States of America,1
Prophecy Sciences,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,Neurotechnology,,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
Posmetrics,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Analytics,,FALSE,FALSE,FALSE,W,13,"Cupertino, CA, USA",United States of America,0
Airware,Industrials,Industrials -> Drones,Industrials,Drones,Drones,Enterprise,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
Teespring,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,Retail,E-Commerce,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
Logiblock,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Hardware,IoT,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
FlightCar,Consumer,"Consumer -> Travel, Leisure and Tourism",Consumer,"Travel, Leisure and Tourism",Marketplace,,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
Swapbox,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Delivery,Logistics,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
BeatDeck,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Music,Social Media,FALSE,FALSE,FALSE,W,13,"Atlanta, GA, USA",United States of America,0
RoverRide,Consumer,Consumer -> Transportation Services,Consumer,Transportation Services,Transportation,Mobility,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
Medisas,Healthcare,Healthcare -> Healthcare IT,Healthcare,Healthcare IT,Healthcare,Workflow Automation,FALSE,FALSE,FALSE,W,13,"San Francisco, CA, USA",United States of America,0
Trainzen,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,Education,Edtech,FALSE,FALSE,FALSE,W,13,"Sunnyvale, CA, USA",United States of America,0
PayTango,B2B Software and Services,B2B Software and Services -> Finance and Accounting,B2B Software and Services,Finance and Accounting,Fintech,Payments,FALSE,FALSE,FALSE,W,13,"Mountain View, CA, USA",United States of America,0
Swish,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,E-Commerce,Hardware,FALSE,FALSE,FALSE,W,13,"Palo Alto, CA, USA",United States of America,0
Appcubator,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",No-code,,FALSE,FALSE,FALSE,W,13,"Mountain View, CA, USA",United States of America,0
StyleUp,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,Fashion,,FALSE,FALSE,FALSE,W,13,"New York, NY, USA",United States of America,0
DoorDash,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,E-commerce,Marketplace,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
Webflow,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",SaaS,Marketing,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
EasyPost,B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,Logistics,Supply Chain,FALSE,FALSE,FALSE,S,13,Remote,United States of America,1
Panorama Education,Education,Education,Education,,B2B,Education,FALSE,FALSE,FALSE,S,13,"Boston, MA, USA",United States of America,1
Lob,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,Automation,,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
CoreOS,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,Open Source,DevOps,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
Le Tote,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,Fashion,,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
True Link,Financial Technology,Financial Technology,Financial Technology,,Fintech,,FALSE,FALSE,TRUE,S,13,Remote,United States of America,0
Reebee,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Travel,,FALSE,FALSE,FALSE,S,13,"Kitchener, ON, Canada",Canada,0
RealCrowd,Real Estate and Construction,Real Estate and Construction -> Housing and Real Estate,Real Estate and Construction,Housing and Real Estate,Real Estate,Marketplace,FALSE,FALSE,FALSE,S,13,"Portland, OR, USA",United States of America,0
One Month,Education,Education,Education,,Education,Video,FALSE,FALSE,FALSE,S,13,Remote,United States of America,0
Casetext,B2B Software and Services,B2B Software and Services -> Legal,B2B Software and Services,Legal,Legal,Artifical Intelligence,FALSE,TRUE,FALSE,S,13,Remote,United States of America,0
Cratejoy,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Subscriptions,,FALSE,FALSE,FALSE,S,13,"Austin, TX, USA",United States of America,0
"Estimote, Inc.",B2B Software and Services,B2B Software and Services -> Supply Chain and Logistics,B2B Software and Services,Supply Chain and Logistics,IoT,Indoor Mapping,FALSE,FALSE,FALSE,S,13,"KrakÃ³w, Lesser Poland Voivodeship, Poland",Poland,0
Asseta,B2B Software and Services,B2B Software and Services,B2B Software and Services,,Marketplace,B2B,FALSE,FALSE,FALSE,S,13,Remote,United States of America,0
7cups,Healthcare,Healthcare -> Healthcare Services,Healthcare,Healthcare Services,Mental Health Tech,,FALSE,FALSE,FALSE,S,13,"Virginia Beach, VA, USA",United States of America,0
Echo Locker,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,,,FALSE,FALSE,FALSE,S,13,,Unspecified,1
Weilos,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Health & Wellness,Fitness,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
Datarank,B2B Software and Services,B2B Software and Services -> Marketing,B2B Software and Services,Marketing,Analytics,Social,FALSE,FALSE,FALSE,S,13,"Fayetteville, AR, USA",United States of America,1
Lumoid,Consumer,Consumer -> Consumer Electronics,Consumer,Consumer Electronics,E-Commerce,,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
StatusPage,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Monitoring,,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
Bop.fm,Consumer,Consumer -> Content,Consumer,Content,Music,Analytics,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
Arcus,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Payments,Fintech,FALSE,TRUE,FALSE,S,13,"Mexico City, CDMX, Mexico",Mexico,1
Senic,Consumer,Consumer -> Consumer Electronics,Consumer,Consumer Electronics,Hardware,,FALSE,FALSE,FALSE,S,13,"Berlin, Berlin, Germany",Germany,1
Layer By Layer,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,3D Printing,Marketplace,FALSE,FALSE,FALSE,S,13,"Mountain View, CA, USA",United States of America,1
SpoonRocket,Consumer,Consumer -> Food and Beverage,Consumer,Food and Beverage,Delivery,Food & Beverage,FALSE,FALSE,FALSE,S,13,"Berkeley, CA, USA",United States of America,1
SimpleLegal,B2B Software and Services,B2B Software and Services -> Legal,B2B Software and Services,Legal,Legal,SaaS,FALSE,FALSE,FALSE,S,13,"Mountain View, CA, USA",United States of America,1
Hackermeter,B2B Software and Services,B2B Software and Services -> Recruiting and Talent,B2B Software and Services,Recruiting and Talent,Recruiting,,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
BloomThat,Consumer,Consumer -> Home and Personal,Consumer,Home and Personal,Delivery,,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
Standard Treasury,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Fintech,API,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
Apptimize,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",SaaS,B2B,FALSE,FALSE,TRUE,S,13,"San Francisco, CA, USA",United States of America,1
URX,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Advertising,,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,1
Ixiplay,Consumer,Consumer -> Consumer Electronics,Consumer,Consumer Electronics,Robotics,Education,FALSE,FALSE,FALSE,S,13,"Sunnyvale, CA, USA",United States of America,0
WebCake,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",,,FALSE,FALSE,FALSE,S,13,,Unspecified,0
Kivo,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Developer Tools,Productivity,FALSE,FALSE,FALSE,S,13,"Palo Alto, CA, USA",United States of America,0
SoundFocus,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,,,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,0
Butter Systems,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Restaurant Tech,Digital Health,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,0
Audobox,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Productivity,Feedback,FALSE,FALSE,FALSE,S,13,,Unspecified,0
Amulyte,Healthcare,Healthcare -> Consumer Health and Wellness,Healthcare,Consumer Health and Wellness,Health Tech,,FALSE,FALSE,FALSE,S,13,"Mountain View, CA, USA",United States of America,0
Watchsend,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Video,,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,0
Meta,Consumer,Consumer -> Virtual and Augmented Reality,Consumer,Virtual and Augmented Reality,Augmented Reality,,FALSE,FALSE,FALSE,S,13,"San Mateo, CA, USA",United States of America,0
LocalOn,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,SMB,Marketing,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,0
Hum,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,Messaging,Productivity,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,0
Graft Concepts,Consumer,Consumer -> Consumer Electronics,Consumer,Consumer Electronics,,,FALSE,FALSE,FALSE,S,13,"Mountain View, CA, USA",United States of America,0
Glio,Consumer,Consumer -> Apparel and Cosmetics,Consumer,Apparel and Cosmetics,Marketplace,E-commerce,FALSE,TRUE,FALSE,S,13,"Rio de Janeiro, RJ, Brazil",Brazil,0
Floobits,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Collaboration,Remote,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,0
GoComm,B2B Software and Services,B2B Software and Services -> Productivity,B2B Software and Services,Productivity,,,FALSE,FALSE,FALSE,S,13,"Mountain View, CA, USA",United States of America,0
Crowdery,B2B Software and Services,B2B Software and Services -> Retail,B2B Software and Services,Retail,Education,eLearning,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,0
Buttercoin,Financial Technology,Financial Technology -> Banking and Exchange,Financial Technology,Banking and Exchange,Marketplace,,FALSE,FALSE,FALSE,S,13,"Palo Alto, CA, USA",United States of America,0
StackMachine,B2B Software and Services,B2B Software and Services -> Infrastructure,B2B Software and Services,Infrastructure,DevOps,Developer Tools,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,0
FanHero,Consumer,Consumer -> Social,Consumer,Social,,,FALSE,FALSE,FALSE,S,13,Remote,United States of America,0
Teleborder,B2B Software and Services,B2B Software and Services -> Human Resources,B2B Software and Services,Human Resources,Immigration,,FALSE,FALSE,FALSE,S,13,"San Francisco, CA, USA",United States of America,0
ClassDojo,Education,Education,Education,,Consumer,Metaverse,FALSE,FALSE,FALSE,I,12,Remote,United States of America,1
RaiseMe,Education,Education,Education,,Education,Fintech,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
The Rumie Initiative,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Toronto, ON, Canada",Canada,0
Sense,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Boston, MA, USA",United States of America,0
Next Tech,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Oakland, CA, USA",United States of America,0
Allcancode,B2B Software and Services,"B2B Software and Services -> Engineering, Product and Design",B2B Software and Services,"Engineering, Product and Design",Developer Tools,SaaS,FALSE,FALSE,FALSE,I,12,Remote,Greece,0
Sown To Grow,Education,Education,Education,,Education,,FALSE,FALSE,TRUE,I,12,"Oakland, CA, USA",United States of America,0
Swing Education,Education,Education,Education,,,,FALSE,FALSE,TRUE,I,12,"San Mateo, CA, USA",United States of America,0
KickUp,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Philadelphia, PA, USA",United States of America,0
ProjectPro,Education,Education,Education,,Developer Tools,Education,FALSE,FALSE,FALSE,I,12,Remote,India,0
Tickle,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
Mosa Mack Science,Education,Education,Education,,Education,,FALSE,FALSE,TRUE,I,12,Remote,United States of America,0
AdmitSee,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
Trinket,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,Remote,United States of America,0
ReadWorks,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"New York, NY, USA",United States of America,0
Educents,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
Formative,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Inglewood, CA, USA",United States of America,0
Peekapak,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Toronto, ON, Canada",Canada,0
TeachMe,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Edmonton, AB, Canada",Canada,0
Bloomboard,Education,Education,Education,,Education,SaaS,FALSE,FALSE,FALSE,I,12,"Pittsburgh, PA, USA",United States of America,0
DeansList,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"New York, NY, USA",United States of America,0
Classkick,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Chicago, IL, USA",United States of America,0
Class Central,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Mountain View, CA, USA",United States of America,0
Edoome,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Palo Alto, CA, USA",United States of America,0
Edpuzzle,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
Kaymbu,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Boston, MA, USA",United States of America,0
Showbie,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Edmonton, AB, Canada",Canada,0
Plickers,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
Literably,Education,Education,Education,,Education,,FALSE,FALSE,FALSE,I,12,Remote,United States of America,0
Kaizena,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Palo Alto, CA, USA",United States of America,0
Accredible,Education,Education,Education,,SaaS,,FALSE,FALSE,FALSE,I,12,"Berkeley, CA, USA",United States of America,0
Kodable,Education,Education,Education,,Education,Gaming,FALSE,FALSE,TRUE,I,12,Remote,United States of America,0
Securly,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Jose, CA, USA",United States of America,0
CodeHS,Education,Education,Education,,Education,,FALSE,FALSE,FALSE,I,12,"Chicago, IL, USA",United States of America,0
Informed K12,Education,Education,Education,,SaaS,B2B,FALSE,FALSE,TRUE,I,12,"Oakland, CA, USA",United States of America,0
DigitWhiz,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,,Unspecified,0
NoRedInk,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
Hapara,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Redwood City, CA, USA",United States of America,0
edshelf,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Mateo, CA, USA",United States of America,0
TeachBoost,Education,Education,Education,,Education,Feedback,FALSE,FALSE,FALSE,I,12,Remote,United States of America,0
TapToLearn,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Menlo Park, CA, USA",United States of America,0
Educreations,Education,Education,Education,,Education,eLearning,FALSE,FALSE,FALSE,I,12,Remote,United States of America,0
Remind,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
Goalbook,Education,Education,Education,,Education,SaaS,FALSE,FALSE,FALSE,I,12,Remote,United States of America,0
Eduvant,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Austin, TX, USA",United States of America,0
SchoolMint,Education,Education,Education,,Education,SaaS,FALSE,FALSE,TRUE,I,12,"San Francisco, CA, USA",United States of America,1
Freckle Education,Education,Education,Education,,Education,SaaS,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,1
LearnSprout,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,1
Answer.ky,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
Sesame,Education,Education,Education,,Education,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
Alieo Games,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Edmonton, AB, Canada",Canada,0
Edusight,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Toronto, ON, Canada",Canada,0
MathChat,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Mateo, CA, USA",United States of America,0
Chesscademy,Education,Education,Education,,,,TRUE,FALSE,FALSE,I,12,"New York, NY, USA",United States of America,0
BrightLoop,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Boston, MA, USA",United States of America,0
Picolab,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,,Unspecified,0
eduvee,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"London, England, United Kingdom",United Kingdom,0
Mission 100%,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Durham, NC, USA",United States of America,0
ClassroomIQ,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Chicago, IL, USA",United States of America,0
Cellabus,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
NetClick Inc.,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Kitchener, ON, Canada",Canada,0
Geddit,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Palo Alto, CA, USA",United States of America,0
GigaBryte,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Palo Alto, CA, USA",United States of America,0
VideoNotes,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Palo Alto, CA, USA",United States of America,0
StudyRoom,Education,Education,Education,,,,FALSE,TRUE,FALSE,I,12,,Unspecified,0
Tioki,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
Blendspace,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
MommaZoo,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Carlos, CA, USA",United States of America,0
SmarterCookie,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"San Francisco, CA, USA",United States of America,0
DSK,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,,Unspecified,0
Socrative,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,"Cambridge, MA, USA",United States of America,0
TopMind,Education,Education,Education,,,,FALSE,FALSE,FALSE,I,12,,Unspecified,0
